city,Chambres,Surface_totale_m²,Salles_de_bain,Prix,ipai_t4_2024
Tetouan,4,193.384,2.0,1074722,10.35
Tetouan,5,235.704,4.0,1268351,10.35
Tetouan,5,247.388,3.0,1345334,10.35
Tetouan,5,257.968,3.0,1413701,10.35
Tetouan,6,262.568,4.0,1310869,10.35
Tetouan,4,203.964,3.0,1003957,10.35
Tetouan,6,256.404,3.0,1236372,10.35
Tetouan,4,167.44,3.0,920057,10.35
Tetouan,4,152.536,3.0,937215,10.35
Tetouan,4,167.716,3.0,1012128,10.35
Tetouan,4,162.748,3.0,871951,10.35
Tetouan,3,124.01599999999999,1.0,688702,10.35
Tetouan,2,113.252,1.0,783415,10.35
Tetouan,2,106.72,2.0,916337,10.35
Tetouan,4,120.152,1.0,781505,10.35
Tetouan,3,161.736,3.0,810229,10.35
Tetouan,5,300.19599999999997,4.0,1639953,10.35
Tetouan,5,296.792,3.0,1521370,10.35
Tetouan,3,180.32,3.0,926986,10.35
Tetouan,3,198.996,2.0,964669,10.35
Tetouan,1,81.05199999999999,2.0,634959,10.35
Tetouan,3,203.32,2.0,1027784,10.35
Tetouan,4,220.064,3.0,1182815,10.35
Tetouan,1,92.0,1.0,672907,10.35
Tetouan,4,200.284,2.0,961700,10.35
Tetouan,4,143.33599999999998,2.0,736413,10.35
Tetouan,3,190.072,2.0,922849,10.35
Tetouan,5,251.252,4.0,1121444,10.35
Oujda,4,123.648,1.0,930666,12.8
Oujda,3,172.776,2.0,1111207,12.8
Oujda,5,241.868,4.0,1405208,12.8
Oujda,6,304.888,3.0,1621120,12.8
Oujda,6,232.11599999999999,3.0,1245994,12.8
Oujda,6,252.632,4.0,1348003,12.8
Oujda,6,310.224,3.0,1677074,12.8
Oujda,5,236.072,4.0,1129478,12.8
Oujda,6,276.46,4.0,1814299,12.8
Oujda,5,227.608,4.0,1220941,12.8
Oujda,4,204.792,2.0,1064504,12.8
Oujda,1,82.8,1.0,501628,12.8
Oujda,4,153.272,2.0,922450,12.8
Oujda,3,205.62,3.0,1002156,12.8
Oujda,6,245.916,3.0,1445696,12.8
Oujda,6,309.58,4.0,1894307,12.8
Oujda,1,81.512,2.0,405878,12.8
Oujda,4,209.944,3.0,1163824,12.8
Oujda,1,82.15599999999999,1.0,548806,12.8
Oujda,6,229.908,4.0,1127743,12.8
Oujda,6,223.376,3.0,1117617,12.8
Oujda,3,131.376,2.0,863612,12.8
Oujda,1,73.232,2.0,563685,12.8
Oujda,6,225.85999999999999,3.0,1205484,12.8
Oujda,6,298.54,4.0,1888351,12.8
Oujda,6,284.74,3.0,1428166,12.8
Oujda,3,169.55599999999998,3.0,922748,12.8
Oujda,5,283.544,3.0,1804666,12.8
Oujda,5,304.428,3.0,1683952,12.8
Oujda,5,269.74399999999997,4.0,1167661,12.8
Oujda,3,199.64,3.0,1112203,12.8
Oujda,2,109.204,2.0,685293,12.8
Oujda,4,161.46,3.0,703685,12.8
Oujda,6,262.384,4.0,1137263,12.8
Oujda,1,94.208,2.0,476010,12.8
Oujda,6,302.68,3.0,1862675,12.8
Oujda,4,120.244,2.0,720644,12.8
Oujda,5,232.76,4.0,1196420,12.8
Oujda,5,292.652,4.0,1878727,12.8
Oujda,3,211.048,2.0,996134,12.8
Oujda,1,97.612,1.0,671026,12.8
Oujda,1,119.416,1.0,922823,12.8
Oujda,3,210.68,3.0,1173391,12.8
Oujda,5,293.48,3.0,1481467,12.8
Oujda,1,75.9,1.0,527890,12.8
Oujda,5,273.14799999999997,3.0,1212925,12.8
Oujda,6,312.984,4.0,1434776,12.8
Oujda,4,220.34,3.0,1074139,12.8
Oujda,6,227.7,4.0,1431859,12.8
Oujda,4,190.808,3.0,1029693,12.8
Oujda,2,114.724,1.0,845952,12.8
Oujda,3,124.476,2.0,919370,12.8
Oujda,4,214.82,2.0,979247,12.8
Oujda,6,229.632,4.0,1187201,12.8
Oujda,6,223.376,3.0,1387627,12.8
Oujda,6,247.204,3.0,1254193,12.8
Oujda,3,169.096,2.0,1005682,12.8
Oujda,2,100.096,1.0,592924,12.8
Oujda,3,181.608,3.0,1020246,12.8
Oujda,6,274.344,4.0,1360835,12.8
Oujda,5,311.788,4.0,1622734,12.8
Mohammadia,4,141.22,3.0,761012,10.35
Mohammadia,3,219.972,2.0,1167655,10.35
Mohammadia,6,295.78,3.0,1533317,10.35
Mohammadia,3,186.668,2.0,1050650,10.35
Mohammadia,5,246.56,4.0,1239914,10.35
Mohammadia,5,258.704,4.0,1413749,10.35
Mohammadia,2,69.46,1.0,461231,10.35
Mohammadia,6,284.464,3.0,1701195,10.35
Mohammadia,3,156.308,3.0,740693,10.35
Mohammadia,1,81.512,2.0,644841,10.35
Mohammadia,4,208.564,3.0,1165800,10.35
Mohammadia,6,293.848,3.0,1440199,10.35
Mohammadia,5,293.112,4.0,1618213,10.35
Mohammadia,3,165.32399999999998,2.0,681682,10.35
Mohammadia,1,82.432,2.0,430118,10.35
Mohammadia,3,188.876,3.0,973435,10.35
Mohammadia,5,277.472,4.0,1699779,10.35
Mohammadia,2,84.364,1.0,428946,10.35
Mohammadia,1,78.752,1.0,630707,10.35
Mohammadia,3,127.696,1.0,771151,10.35
Mohammadia,1,99.36,2.0,563012,10.35
Mohammadia,5,319.884,3.0,1735548,10.35
Mohammadia,2,116.932,1.0,833214,10.35
Mohammadia,3,204.608,2.0,940496,10.35
Mohammadia,1,108.928,1.0,823526,10.35
Mohammadia,6,256.68,4.0,1292232,10.35
Mohammadia,3,214.912,2.0,1139998,10.35
Mohammadia,5,235.51999999999998,4.0,1409117,10.35
Mohammadia,5,305.716,4.0,1539651,10.35
Mohammadia,3,189.52,3.0,969857,10.35
Mohammadia,6,282.44,3.0,1899465,10.35
Mohammadia,4,171.672,2.0,1182020,10.35
Mohammadia,6,292.928,4.0,1545305,10.35
Mohammadia,6,295.044,3.0,1897918,10.35
Mohammadia,5,304.704,3.0,1711463,10.35
Mohammadia,3,201.296,3.0,1191574,10.35
Mohammadia,4,143.888,2.0,714757,10.35
Mohammadia,3,132.02,2.0,902474,10.35
Mohammadia,1,111.78,2.0,836921,10.35
Mohammadia,3,170.292,3.0,960547,10.35
Mohammadia,3,175.81199999999998,2.0,1164919,10.35
Mohammadia,6,239.56799999999998,3.0,1440609,10.35
Mohammadia,5,302.128,4.0,1467833,10.35
Mohammadia,6,273.14799999999997,4.0,1175470,10.35
Mohammadia,6,315.56,3.0,1738146,10.35
Mohammadia,3,157.044,3.0,812757,10.35
Mohammadia,2,109.29599999999999,2.0,865198,10.35
Mohammadia,3,172.408,3.0,977497,10.35
Mohammadia,5,305.44,4.0,1519304,10.35
Mohammadia,3,217.57999999999998,2.0,1186598,10.35
Mohammadia,3,134.412,1.0,749897,10.35
Mohammadia,6,232.208,4.0,1306393,10.35
Mohammadia,2,113.804,2.0,855455,10.35
Mohammadia,2,110.584,1.0,945005,10.35
Mohammadia,4,183.816,2.0,967909,10.35
Mohammadia,5,286.764,4.0,1406222,10.35
Mohammadia,1,82.248,1.0,612117,10.35
Mohammadia,5,302.956,3.0,1839033,10.35
Mohammadia,6,303.048,4.0,1799556,10.35
Mohammadia,6,296.516,3.0,1527588,10.35
Mohammadia,5,268.364,3.0,1108222,10.35
Mohammadia,6,305.808,4.0,1628863,10.35
Mohammadia,1,119.508,1.0,750579,10.35
Mohammadia,5,228.712,3.0,1391501,10.35
Mohammadia,3,150.328,3.0,776963,10.35
Mohammadia,4,218.96,2.0,1083646,10.35
Mohammadia,3,207.368,2.0,1044376,10.35
Mohammadia,4,203.228,2.0,1003736,10.35
Mohammadia,5,253.828,4.0,1145681,10.35
Mohammadia,5,253.46,4.0,1221195,10.35
Mohammadia,1,80.5,1.0,558365,10.35
Mohammadia,5,295.13599999999997,4.0,1693965,10.35
Mohammadia,3,189.244,2.0,952309,10.35
Mohammadia,5,304.796,4.0,1854309,10.35
Mohammadia,3,139.012,2.0,827091,10.35
Mohammadia,5,225.308,4.0,1112882,10.35
Mohammadia,5,239.016,3.0,1412526,10.35
Mohammadia,3,216.66,2.0,1151433,10.35
Mohammadia,2,94.944,2.0,539514,10.35
Mohammadia,3,141.312,2.0,700336,10.35
Mohammadia,2,76.544,2.0,447971,10.35
Mohammadia,6,258.888,3.0,1313835,10.35
Mohammadia,4,190.34799999999998,2.0,1080802,10.35
Mohammadia,1,82.892,2.0,679412,10.35
Mohammadia,4,148.856,2.0,891461,10.35
Mohammadia,3,128.984,1.0,814647,10.35
Mohammadia,4,185.84,2.0,1027219,10.35
Mohammadia,3,150.512,3.0,948831,10.35
Mohammadia,5,310.316,3.0,1789293,10.35
Mohammadia,6,232.944,3.0,1343489,10.35
Mohammadia,3,204.792,2.0,1035704,10.35
Mohammadia,3,142.968,2.0,832189,10.35
Mohammadia,4,199.18,3.0,1171323,10.35
Mohammadia,5,229.448,4.0,1437865,10.35
Mohammadia,3,149.59199999999998,2.0,772573,10.35
Mohammadia,5,305.44,3.0,1600674,10.35
Mohammadia,5,267.536,4.0,1210978,10.35
Mohammadia,6,271.952,3.0,1226922,10.35
Mohammadia,3,155.02,2.0,815628,10.35
Mohammadia,3,199.64,3.0,1008884,10.35
Mohammadia,2,75.992,2.0,573857,10.35
Mohammadia,3,195.59199999999998,3.0,1134231,10.35
Mohammadia,3,130.64,2.0,771037,10.35
Mohammadia,5,314.18,3.0,1662387,10.35
Mohammadia,4,159.804,3.0,920693,10.35
Mohammadia,2,92.644,2.0,638347,10.35
Mohammadia,2,92.644,1.0,475922,10.35
Mohammadia,4,173.788,2.0,1139951,10.35
Mohammadia,5,275.448,3.0,1422977,10.35
Mohammadia,4,214.82,3.0,1161540,10.35
Mohammadia,6,258.704,4.0,1249280,10.35
Mohammadia,3,203.596,3.0,1118937,10.35
Mohammadia,1,100.832,2.0,606873,10.35
Mohammadia,1,92.0,2.0,430727,10.35
Mohammadia,2,90.896,2.0,634865,10.35
Mohammadia,4,189.152,2.0,971889,10.35
Mohammadia,5,315.376,4.0,1529420,10.35
Mohammadia,2,69.92,1.0,551944,10.35
Mohammadia,3,161.184,2.0,770392,10.35
Mohammadia,1,91.53999999999999,2.0,527704,10.35
Mohammadia,5,279.68,4.0,1705507,10.35
Mohammadia,3,213.9,2.0,1196197,10.35
Mohammadia,4,177.192,3.0,1191412,10.35
Mohammadia,4,150.696,2.0,785780,10.35
Mohammadia,6,259.624,4.0,1252537,10.35
Mohammadia,3,123.92399999999999,1.0,934430,10.35
Mohammadia,5,296.884,4.0,1683793,10.35
Mohammadia,2,73.968,2.0,466704,10.35
Mohammadia,6,301.852,4.0,1871676,10.35
Mohammadia,3,157.964,3.0,816707,10.35
Mohammadia,4,156.85999999999999,3.0,863408,10.35
Mohammadia,3,126.868,2.0,908202,10.35
Mohammadia,3,133.584,2.0,830287,10.35
Mohammadia,2,74.79599999999999,2.0,555479,10.35
Mohammadia,1,105.34,1.0,918573,10.35
Mohammadia,5,280.23199999999997,4.0,1797828,10.35
Mohammadia,2,89.24,2.0,517199,10.35
Mohammadia,1,108.56,2.0,941769,10.35
Mohammadia,1,112.7,1.0,688559,10.35
Mohammadia,2,96.232,2.0,609705,10.35
Mohammadia,3,187.68,3.0,1125245,10.35
Mohammadia,4,188.32399999999998,3.0,920708,10.35
Mohammadia,5,320.804,4.0,1580552,10.35
Mohammadia,2,111.044,1.0,754116,10.35
Mohammadia,5,251.528,3.0,1311336,10.35
Mohammadia,2,74.704,1.0,683806,10.35
Mohammadia,4,201.572,2.0,1139753,10.35
Mohammadia,3,162.84,2.0,890140,10.35
Mohammadia,4,140.484,2.0,912428,10.35
Mohammadia,2,105.708,1.0,910473,10.35
Mohammadia,2,85.192,1.0,400424,10.35
Mohammadia,6,245.088,4.0,1125542,10.35
Mohammadia,1,104.88,1.0,906306,10.35
Mohammadia,4,142.416,2.0,864002,10.35
Mohammadia,6,234.416,3.0,1174508,10.35
Mohammadia,4,198.81199999999998,3.0,955713,10.35
Mohammadia,4,192.832,3.0,977609,10.35
Mohammadia,6,315.836,3.0,1476954,10.35
Mohammadia,3,166.796,2.0,1090373,10.35
Mohammadia,4,165.6,3.0,938480,10.35
Mohammadia,4,170.66,3.0,1061843,10.35
Mohammadia,5,306.63599999999997,3.0,1477907,10.35
Mohammadia,4,145.636,3.0,834587,10.35
Mohammadia,4,168.084,3.0,1111862,10.35
Mohammadia,5,302.588,3.0,1771410,10.35
Mohammadia,5,236.9,4.0,1134707,10.35
Mohammadia,6,285.292,4.0,1631264,10.35
Mohammadia,3,192.832,2.0,1042005,10.35
Mohammadia,1,72.67999999999999,2.0,574672,10.35
Mohammadia,3,207.368,3.0,1189264,10.35
Mohammadia,4,218.5,2.0,1052340,10.35
Mohammadia,4,191.452,3.0,1109325,10.35
Mohammadia,1,111.228,2.0,841457,10.35
Mohammadia,5,242.78799999999998,3.0,1444238,10.35
Mohammadia,6,239.292,3.0,1373206,10.35
Mohammadia,5,253.09199999999998,3.0,1173172,10.35
Mohammadia,3,152.444,3.0,779589,10.35
Mohammadia,2,71.3,2.0,549093,10.35
Mohammadia,4,160.816,2.0,878403,10.35
Mohammadia,4,191.82,2.0,1088631,10.35
Mohammadia,5,299.828,4.0,1849832,10.35
Mohammadia,1,103.592,1.0,856562,10.35
Mohammadia,6,286.212,3.0,1528274,10.35
Mohammadia,6,284.556,3.0,1759857,10.35
Mohammadia,6,239.108,4.0,1377233,10.35
Mohammadia,6,226.136,4.0,1204240,10.35
Mohammadia,6,285.752,3.0,1828586,10.35
Mohammadia,5,290.628,3.0,1469896,10.35
Mohammadia,4,213.716,2.0,964629,10.35
Mohammadia,5,255.76,4.0,1163196,10.35
Mohammadia,1,104.05199999999999,1.0,719345,10.35
Mohammadia,4,130.548,2.0,738760,10.35
Mohammadia,5,238.28,3.0,1298104,10.35
Mohammadia,4,135.608,2.0,874724,10.35
Mohammadia,5,227.976,4.0,1188611,10.35
Mohammadia,4,123.648,1.0,776970,10.35
Mohammadia,6,287.132,3.0,1808984,10.35
Mohammadia,2,75.348,2.0,573624,10.35
Mohammadia,4,213.072,3.0,1100157,10.35
Mohammadia,6,243.892,4.0,1193649,10.35
Mohammadia,1,112.608,1.0,940378,10.35
Mohammadia,1,109.848,1.0,875524,10.35
Mohammadia,6,238.37199999999999,3.0,1368058,10.35
Mohammadia,4,130.18,1.0,722235,10.35
Mohammadia,6,320.62,3.0,1459801,10.35
Mohammadia,1,87.86,1.0,600449,10.35
Mohammadia,1,92.828,2.0,660101,10.35
Mohammadia,6,321.17199999999997,3.0,1699483,10.35
Azrou,5,320.988,3.0,1605598,10.35
Azrou,6,240.764,4.0,1363379,10.35
Azrou,6,304.98,4.0,1494779,10.35
Azrou,6,254.748,3.0,1159730,10.35
Azrou,6,222.732,4.0,1124981,10.35
Azrou,1,72.312,2.0,567885,10.35
Azrou,6,247.296,3.0,1449499,10.35
Azrou,3,181.7,3.0,1002648,10.35
Azrou,3,183.448,2.0,1064861,10.35
Azrou,3,139.564,3.0,922638,10.35
Azrou,3,143.428,2.0,715857,10.35
Azrou,5,240.396,4.0,1207311,10.35
Azrou,4,142.876,2.0,811708,10.35
Azrou,5,297.528,3.0,1419130,10.35
Azrou,4,182.344,2.0,1019870,10.35
Azrou,2,86.664,2.0,430717,10.35
Azrou,5,260.728,3.0,1198615,10.35
Azrou,6,244.996,3.0,1198813,10.35
Azrou,6,307.096,3.0,1679189,10.35
Azrou,6,263.67199999999997,4.0,1445643,10.35
Azrou,3,169.832,2.0,957823,10.35
Azrou,3,185.012,2.0,1068694,10.35
Azrou,6,245.82399999999998,3.0,1211063,10.35
Azrou,6,260.452,4.0,1326350,10.35
Azrou,3,136.896,2.0,792507,10.35
Azrou,4,169.74,3.0,1033877,10.35
Azrou,6,291.916,4.0,1628611,10.35
Azrou,3,197.248,3.0,1143402,10.35
Azrou,4,164.22,2.0,886539,10.35
Azrou,6,310.592,3.0,1545903,10.35
Azrou,6,262.016,4.0,1312945,10.35
Azrou,6,238.464,4.0,1205785,10.35
Azrou,4,173.512,2.0,1050658,10.35
Azrou,6,241.316,4.0,1372187,10.35
Azrou,4,157.044,3.0,724300,10.35
Azrou,5,287.776,3.0,1586152,10.35
Azrou,6,307.74,4.0,1889443,10.35
Azrou,3,125.672,2.0,937914,10.35
Azrou,6,245.364,4.0,1431571,10.35
Azrou,4,129.352,2.0,887749,10.35
Azrou,2,89.608,2.0,542799,10.35
Azrou,4,140.392,2.0,750136,10.35
Azrou,6,230.92,3.0,1426163,10.35
Azrou,1,109.112,2.0,689017,10.35
Azrou,4,142.6,3.0,781371,10.35
Azrou,4,199.364,3.0,1060320,10.35
Azrou,5,302.036,4.0,1584929,10.35
Azrou,5,294.032,4.0,1752704,10.35
Azrou,4,201.756,2.0,1052439,10.35
Azrou,5,300.472,4.0,1588310,10.35
Azrou,6,247.112,3.0,1431414,10.35
Azrou,4,167.808,3.0,1020589,10.35
Agadir,1,103.316,1.0,766352,19.1
Agadir,6,267.812,3.0,1173591,19.1
Agadir,4,174.79999999999998,2.0,1174350,19.1
Agadir,4,138.184,2.0,839289,19.1
Agadir,1,101.568,2.0,735660,19.1
Agadir,5,281.612,3.0,1797239,19.1
Agadir,2,77.372,2.0,403278,19.1
Agadir,5,256.036,3.0,1179450,19.1
Agadir,3,220.064,3.0,1104738,19.1
Agadir,5,236.716,4.0,1320834,19.1
Agadir,4,139.656,3.0,785362,19.1
Agadir,3,149.316,2.0,940274,19.1
Agadir,1,109.664,1.0,917247,19.1
Agadir,3,150.42,2.0,789947,19.1
Agadir,4,210.22,3.0,1137331,19.1
Agadir,6,304.428,4.0,1761729,19.1
Agadir,4,218.868,3.0,1076450,19.1
Agadir,5,259.348,3.0,1272828,19.1
Agadir,1,104.788,1.0,948578,19.1
Agadir,2,73.232,2.0,697239,19.1
Agadir,6,240.028,3.0,1435206,19.1
Agadir,5,252.26399999999998,3.0,1193067,19.1
Agadir,4,191.636,3.0,1135096,19.1
Agadir,3,149.776,3.0,948738,19.1
Agadir,4,158.424,3.0,917915,19.1
Agadir,5,260.452,3.0,1327546,19.1
Agadir,3,206.07999999999998,2.0,932904,19.1
Agadir,5,229.724,3.0,1385511,19.1
Agadir,2,77.464,1.0,602598,19.1
Agadir,6,269.928,4.0,1149850,19.1
Agadir,5,247.572,4.0,1351407,19.1
Agadir,6,254.28799999999998,3.0,1111708,19.1
Agadir,4,206.908,3.0,966721,19.1
Agadir,6,264.776,3.0,1167121,19.1
Agadir,1,104.42,1.0,878975,19.1
Agadir,3,179.492,2.0,950771,19.1
Agadir,6,299.92,3.0,1767778,19.1
Agadir,5,278.024,4.0,1742973,19.1
Agadir,5,287.68399999999997,3.0,1857648,19.1
Agadir,2,73.78399999999999,2.0,455417,19.1
Agadir,5,265.788,4.0,1331174,19.1
Agadir,6,246.1,4.0,1427721,19.1
Agadir,3,208.932,3.0,1142581,19.1
Agadir,4,166.06,2.0,947014,19.1
Agadir,4,139.932,3.0,933913,19.1
Agadir,3,164.036,3.0,907088,19.1
Agadir,5,278.024,3.0,1640848,19.1
Agadir,1,89.056,1.0,601372,19.1
Agadir,5,321.264,3.0,1651327,19.1
Agadir,4,190.9,2.0,993651,19.1
Agadir,4,120.428,1.0,924266,19.1
Agadir,1,69.644,1.0,571443,19.1
Agadir,2,75.9,2.0,656128,19.1
Agadir,6,249.87199999999999,4.0,1307370,19.1
Agadir,4,165.14,3.0,719353,19.1
Agadir,3,122.084,2.0,684584,19.1
Agadir,5,274.436,4.0,1354655,19.1
Agadir,4,188.784,2.0,1103280,19.1
Agadir,3,187.68,3.0,1044339,19.1
Agadir,3,140.11599999999999,2.0,897822,19.1
Agadir,3,179.492,3.0,990955,19.1
Agadir,4,123.096,2.0,830858,19.1
Agadir,3,127.05199999999999,2.0,707441,19.1
Agadir,3,204.24,3.0,1052966,19.1
Agadir,4,171.212,3.0,950068,19.1
Agadir,6,294.032,4.0,1895794,19.1
Agadir,4,175.26,2.0,1058457,19.1
Agadir,4,176.18,2.0,928742,19.1
Agadir,4,215.096,3.0,921821,19.1
Agadir,6,318.412,4.0,1645612,19.1
Agadir,6,239.2,3.0,1344794,19.1
Agadir,6,283.82,4.0,1825400,19.1
Agadir,4,144.164,3.0,727926,19.1
Agadir,6,301.392,3.0,1728773,19.1
Agadir,5,262.384,3.0,1328941,19.1
Agadir,2,79.948,1.0,673668,19.1
Agadir,4,155.02,3.0,781658,19.1
Agadir,6,262.2,4.0,1314819,19.1
Agadir,6,255.76,3.0,1187953,19.1
Agadir,5,256.036,4.0,1383952,19.1
Agadir,5,290.996,3.0,1506834,19.1
Agadir,5,277.932,4.0,1474538,19.1
Agadir,3,175.904,3.0,1053382,19.1
Agadir,4,160.07999999999998,3.0,766880,19.1
Agadir,3,147.016,2.0,828872,19.1
Agadir,4,218.96,2.0,935178,19.1
Agadir,4,217.672,3.0,1182262,19.1
Agadir,6,251.804,4.0,1346792,19.1
Agadir,1,108.192,2.0,792972,19.1
Agadir,1,94.484,2.0,489886,19.1
Agadir,2,107.456,1.0,824879,19.1
Agadir,6,275.17199999999997,4.0,1295473,19.1
Agadir,6,222.18,4.0,1356138,19.1
Agadir,3,194.856,3.0,969872,19.1
Agadir,1,90.252,2.0,554030,19.1
Agadir,4,148.12,3.0,747977,19.1
Agadir,4,154.008,3.0,858908,19.1
Agadir,6,246.652,3.0,1324371,19.1
Agadir,1,118.864,1.0,929660,19.1
Agadir,5,239.476,4.0,1331132,19.1
Agadir,5,290.996,3.0,1496863,19.1
Agadir,4,157.78,3.0,892204,19.1
Agadir,6,269.74399999999997,3.0,1203220,19.1
Agadir,5,244.904,4.0,1156941,19.1
Agadir,3,120.152,1.0,922123,19.1
Agadir,3,203.964,3.0,1135518,19.1
Agadir,3,125.396,1.0,688990,19.1
Agadir,1,85.28399999999999,1.0,407345,19.1
Agadir,6,235.244,4.0,1228211,19.1
Agadir,4,130.18,1.0,916992,19.1
Agadir,6,275.17199999999997,4.0,1369753,19.1
Agadir,4,208.564,3.0,1096682,19.1
Agadir,6,258.888,4.0,1180739,19.1
Agadir,5,238.832,4.0,1411645,19.1
Agadir,4,158.516,2.0,699738,19.1
Agadir,5,295.13599999999997,4.0,1643363,19.1
Agadir,5,255.208,3.0,1250958,19.1
Agadir,3,210.31199999999998,2.0,946324,19.1
Agadir,4,182.528,3.0,1094881,19.1
Agadir,6,289.8,4.0,1452401,19.1
Agadir,6,249.136,3.0,1399454,19.1
Agadir,3,190.9,2.0,1176709,19.1
Agadir,5,232.76,3.0,1351328,19.1
Agadir,3,143.612,3.0,772470,19.1
Agadir,5,260.728,3.0,1269144,19.1
Agadir,3,195.684,2.0,1075761,19.1
Agadir,4,199.088,3.0,1190888,19.1
Agadir,5,225.03199999999998,4.0,1154241,19.1
Agadir,4,124.108,1.0,791626,19.1
Agadir,4,154.376,3.0,795697,19.1
Agadir,2,117.3,2.0,815766,19.1
Agadir,2,82.064,1.0,402564,19.1
Agadir,6,250.05599999999998,3.0,1345302,19.1
Agadir,5,310.316,3.0,1803320,19.1
Agadir,4,123.556,2.0,805463,19.1
Agadir,5,224.756,4.0,1310758,19.1
Agadir,3,190.164,2.0,972736,19.1
Agadir,4,134.688,1.0,845724,19.1
Agadir,1,95.312,1.0,591504,19.1
Agadir,2,102.672,2.0,782167,19.1
Agadir,6,258.06,3.0,1383860,19.1
Agadir,4,216.384,2.0,1095624,19.1
Agadir,3,219.972,2.0,1188428,19.1
Agadir,4,185.564,3.0,985089,19.1
Agadir,6,234.416,3.0,1271782,19.1
Agadir,2,95.67999999999999,2.0,624064,19.1
Agadir,1,82.708,2.0,544636,19.1
Agadir,4,126.224,1.0,907868,19.1
Agadir,3,205.252,2.0,1178200,19.1
Agadir,2,117.944,1.0,699700,19.1
Agadir,3,202.952,2.0,1026377,19.1
Agadir,4,201.388,3.0,985045,19.1
Agadir,6,259.624,4.0,1114102,19.1
Agadir,5,237.176,4.0,1355366,19.1
Agadir,6,247.01999999999998,3.0,1352020,19.1
Agadir,3,186.76,2.0,1124319,19.1
Agadir,6,292.468,4.0,1708536,19.1
Agadir,3,145.35999999999999,2.0,932819,19.1
Agadir,4,144.34799999999998,3.0,704450,19.1
Agadir,3,161.368,2.0,705478,19.1
Agadir,3,131.468,1.0,786526,19.1
Agadir,1,88.228,1.0,570845,19.1
Agadir,6,297.804,4.0,1472758,19.1
Agadir,6,275.816,3.0,1223237,19.1
Agadir,5,307.64799999999997,4.0,1860071,19.1
Agadir,2,76.084,2.0,471389,19.1
Agadir,2,75.9,1.0,560111,19.1
Agadir,3,185.288,3.0,1188056,19.1
Agadir,6,278.484,3.0,1571427,19.1
Agadir,2,117.024,2.0,909434,19.1
Agadir,3,207.46,2.0,1187415,19.1
Agadir,2,109.664,2.0,696751,19.1
Agadir,2,82.524,2.0,689807,19.1
Agadir,1,71.484,1.0,640133,19.1
Agadir,6,315.468,3.0,1580050,19.1
Agadir,6,230.46,3.0,1354595,19.1
Agadir,3,166.52,2.0,1070720,19.1
Agadir,3,142.048,3.0,913193,19.1
Agadir,5,247.48,3.0,1197753,19.1
Agadir,2,92.368,1.0,412229,19.1
Agadir,3,165.232,2.0,934852,19.1
Agadir,1,105.984,2.0,806014,19.1
Agadir,5,230.27599999999998,4.0,1381376,19.1
Agadir,6,285.65999999999997,3.0,1554547,19.1
Agadir,4,206.724,3.0,1060981,19.1
Agadir,6,273.14799999999997,4.0,1163434,19.1
Agadir,5,229.172,3.0,1193896,19.1
Agadir,3,190.44,3.0,1025509,19.1
Agadir,6,316.664,3.0,1807324,19.1
Agadir,5,257.692,4.0,1120713,19.1
Agadir,4,192.924,2.0,1035410,19.1
Agadir,1,85.928,1.0,523675,19.1
Agadir,6,238.28,4.0,1172997,19.1
Agadir,2,100.74,1.0,480499,19.1
Agadir,3,124.01599999999999,2.0,728263,19.1
Agadir,3,178.94,2.0,1090970,19.1
Agadir,6,255.29999999999998,4.0,1350980,19.1
Agadir,3,167.34799999999998,3.0,1038936,19.1
Agadir,1,92.92,1.0,459042,19.1
Agadir,6,306.544,4.0,1601559,19.1
Agadir,4,154.192,3.0,862302,19.1
Agadir,6,225.584,4.0,1372539,19.1
Agadir,5,226.688,3.0,1302602,19.1
Agadir,1,77.92399999999999,1.0,634826,19.1
Agadir,3,125.488,2.0,689611,19.1
Agadir,4,126.316,1.0,925489,19.1
Agadir,5,230.09199999999998,4.0,1389691,19.1
Agadir,2,108.836,2.0,914177,19.1
Agadir,2,107.732,2.0,840959,19.1
Agadir,6,313.444,4.0,1443334,19.1
Agadir,2,112.7,1.0,814848,19.1
Agadir,3,201.94,3.0,954438,19.1
Agadir,3,128.34,1.0,888819,19.1
Essaouira,5,253.09199999999998,4.0,1305583,10.35
Essaouira,6,320.62,4.0,1611781,10.35
Essaouira,3,139.012,3.0,726113,10.35
Essaouira,5,317.86,3.0,1857031,10.35
Essaouira,6,231.012,3.0,1337212,10.35
Essaouira,3,183.908,3.0,1008237,10.35
Essaouira,5,310.776,4.0,1677056,10.35
Essaouira,3,151.34,2.0,891647,10.35
Essaouira,6,227.05599999999998,3.0,1195762,10.35
Essaouira,6,285.292,4.0,1607246,10.35
Essaouira,6,230.368,4.0,1167278,10.35
Essaouira,5,282.532,4.0,1514827,10.35
Essaouira,6,314.916,3.0,1800567,10.35
Essaouira,2,96.324,1.0,649476,10.35
Essaouira,1,83.076,2.0,489748,10.35
Essaouira,3,189.06,2.0,1172642,10.35
Essaouira,2,105.524,1.0,854557,10.35
Essaouira,2,74.612,1.0,402422,10.35
Essaouira,5,253.27599999999998,4.0,1363272,10.35
Essaouira,4,127.604,1.0,930457,10.35
Essaouira,3,121.44,1.0,905456,10.35
Essaouira,4,164.496,3.0,899260,10.35
Essaouira,1,118.67999999999999,1.0,765492,10.35
